route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color,route_url
133463,DELIJN,379,scholen Brasschaat - Kapellen - Stabroek - Zandvli,,3,ffffff,b59e6a,
133468,DELIJN,454,Turnhout - Ravels - Weelde Singel,,3,ffffff,b59e6a,
133481,DELIJN,66,Schoten - Ekeren - P+R Luchtbal,,3,fc95c5,000000,
133483,DELIJN,87,P+R Melsele - Burcht - Antwerpen L.O.,,3,69c0ac,000000,
133484,DELIJN,642,Maria ter Heide - Antwerpen via Miksebaan,,3,ffffff,b59e6a,
133504,DELIJN,36,Vuylstekelaan - IGLO,,3,ef7d00,000000,
133509,DELIJN,473,Mol TISP - Dessel - Retie - Oud-Turnhout - Turnhou,,3,ffffff,b59e6a,
133520,DELIJN,36,IGLO - Vuylstekelaan,,3,ef7d00,000000,
133522,DELIJN,380,Geel - Dessel - Witgoor - Retie - Arendonk,,3,ffffff,b59e6a,
133527,DELIJN,X41,Snelbus Turnhout - Malle - Zoersel - Antwerpen,,3,e40521,ffffff,
133528,DELIJN,21,Vorselaar - Lille - Gierle - Turnhout,,3,83d0f5,000000,
133536,DELIJN,413,Westmalle - Beerse - Vosselaar - Turnhout,,3,ffffff,b59e6a,
133537,DELIJN,675,Stabroek - Kalmthout - scholen Wuustwezel,,3,ffffff,b59e6a,
133546,DELIJN,X41,Snelbus Antwerpen - Zoersel - Malle - Turnhout,,3,e40521,ffffff,
133547,DELIJN,76,(- AOR) Kaai 210 CMB - P+R Luchtbal,,3,a85e24,ffffff,
133548,DELIJN,X71,Snelbus Putte - Stabroek - Antwerpen,,3,8c2b87,ffffff,
133551,DELIJN,435,Turnhout industrie - Markt,,3,ffffff,b59e6a,
133556,DELIJN,380,Arendonk - Retie - Witgoor - Dessel - Geel,,3,ffffff,b59e6a,
133558,DELIJN,413,Turnhout - Vosselaar - Beerse - Westmalle,,3,ffffff,b59e6a,
133559,DELIJN,931,Antwerpen L.O. - Rupelmonde - Temse Eigenlo - Sint,,3,ffffff,b59e6a,
133566,DELIJN,674,scholen Essen - Kalmthout - Stabroek,,3,ffffff,b59e6a,
133567,DELIJN,391,Mol - Dessel - Witgoor - Retie - Arendonk,,3,ffffff,b59e6a,
136791,DELIJN,209,Lidwina - Mol station,,3,ffffff,b59e6a,
136795,DELIJN,762,Station Noorderdokken - Noorderlaan - Bevrijdingsd,,3,ffffff,b59e6a,
136822,DELIJN,932,Temse - Tielrode - Sint-Niklaas,,3,ffffff,b59e6a,
137724,DELIJN,65,Kapellen - Merksem Zwaantjeslei,,3,c8d300,000000,
137726,DELIJN,X18,Lommel - Hasselt,,3,ef7d00,000000,
137730,DELIJN,69,Meersel-Dreef - Hoogstraten - Brecht Station Noord,,3,8c2b87,ffffff,
137736,DELIJN,265,Gruitrode - Maaseik,,3,ffffff,b59e6a,
137739,DELIJN,639,Lanaken - Maasmechelen,,3,ffffff,b59e6a,
137752,DELIJN,29,Hasselt - Lommel,,3,83d0f5,000000,
137756,DELIJN,63,Maaseik - Maastricht,,3,ffcc00,000000,
137759,DELIJN,62,Tongeren - Maastricht,,3,e40521,ffffff,
137761,DELIJN,79,Liège - Tongeren,,3,00a6e2,000000,
137768,DELIJN,62,Maastricht - Tongeren,,3,e40521,ffffff,
137769,DELIJN,3,Rapertingen - Hasselt Station,,3,ef7d00,000000,
137777,DELIJN,51,Hasselt - Heusden,,3,4a5321,ffffff,
137780,DELIJN,38,Heers - Hasselt,,3,69c0ac,000000,
137787,DELIJN,60,Antwerpen - Brecht,,3,a85e24,ffffff,
137788,DELIJN,5,Sint-Jansheide - Godsheide,,3,0056a4,ffffff,
137790,DELIJN,31,Beringen - Genk,,3,a85e24,ffffff,
137792,DELIJN,277,Stokkem - Genk,,3,ffffff,b59e6a,
137794,DELIJN,3,Bokrijk - Genk Station,,3,c8d300,000000,
137799,DELIJN,26,Leopoldsburg - Maaseik,,3,c8d300,000000,
137802,DELIJN,908,Bilzen - Kanne,,3,ffffff,b59e6a,
137803,DELIJN,23,Tongeren - Sint-Truiden,,3,ffcc00,000000,
137807,DELIJN,47,Hasselt - Tongeren,,3,4a5321,ffffff,
137808,DELIJN,36b,Genk - Hasselt,,3,f9c5b8,000000,
137817,DELIJN,80,Bree - Genk,,3,ef7d00,000000,
137820,DELIJN,569,Bolderberg - Herk-de-Stad,,3,ffffff,b59e6a,
137821,DELIJN,266,Maaseik BEWEL - Bree,,3,ffffff,b59e6a,
137829,DELIJN,47,Tongeren - Hasselt,,3,4a5321,ffffff,
137830,DELIJN,20b,Lanaken - Hasselt,,3,70a3bd,000000,
137832,DELIJN,60,Brecht - Antwerpen,,3,a85e24,ffffff,
137837,DELIJN,45,Genk - Maastricht,,3,005460,ffffff,
137838,DELIJN,6,Ziekenhuis - Genk Station,,3,ffcc00,000000,
137840,DELIJN,396,Voeren - Provinciale School,,3,ffffff,b59e6a,
137842,DELIJN,16,Maaseik - Neerpelt,,3,8c2b87,ffffff,
137844,DELIJN,2,Camerlo - Genk Station,,3,ef7d00,000000,
137849,DELIJN,45,Maastricht - Genk,,3,005460,ffffff,
137851,DELIJN,29,Lommel - Hasselt,,3,83d0f5,000000,
137852,DELIJN,12,Hasselt - Genk,,3,fc95c5,000000,
137858,DELIJN,X27,Genk - Maaseik,,3,fc95c5,000000,
137859,DELIJN,906,Millen - Bilzen,,3,ffffff,b59e6a,
137861,DELIJN,26,Maaseik - Leopoldsburg,,3,c8d300,000000,
137862,DELIJN,621,Genoelselderen - Tongeren,,3,ffffff,b59e6a,
137863,DELIJN,27,Maaseik - Genk,,3,83d0f5,000000,
137864,DELIJN,31,Genk - Beringen,,3,a85e24,ffffff,
137865,DELIJN,32,Edegem - Berchem Station - Rooseveltplaats,,3,ffcc00,000000,
137866,DELIJN,32,Rooseveltplaats  - Berchem Station - Edegem,,3,ffcc00,000000,
137868,DELIJN,625,Vroenhoven - Tongeren,,3,ffffff,b59e6a,
137869,DELIJN,269,Maaseik - Leopoldsburg,,3,ffffff,b59e6a,
137872,DELIJN,4,Alken - Kiewit,,3,15882e,ffffff,
137875,DELIJN,6,Genk Station - Ziekenhuis,,3,ffcc00,000000,
137876,DELIJN,27,Genk - Maaseik,,3,83d0f5,000000,
137884,DELIJN,X19,Hasselt - Neerpelt,,3,ffcc00,000000,
137888,DELIJN,922,Lauw - Tongeren,,3,ffffff,b59e6a,
137891,DELIJN,50,Sint-Truiden - Hasselt,,3,f9c5b8,000000,
137893,DELIJN,908,Kanne - Bilzen,,3,ffffff,b59e6a,
137895,DELIJN,805,Genk - Neerpelt Sneldienst,,3,ffffff,b59e6a,
137899,DELIJN,448,scholen Essen - Wuustwezel - Brecht,,3,ffffff,b59e6a,
137901,DELIJN,62,Antwerpen - Schoten - Sint-Job,,3,005460,ffffff,
137902,DELIJN,2,Boulevardpendel,,3,8c2b87,ffffff,
137903,DELIJN,7,Genk - Zutendaal,,3,0056a4,ffffff,
137904,DELIJN,10,Genk - Tongeren,,3,15882e,ffffff,
137909,DELIJN,63,Maastricht - Maaseik,,3,ffcc00,000000,
137922,DELIJN,16,Neerpelt - Maaseik,,3,8c2b87,ffffff,
137923,DELIJN,20a,Hasselt - Maastricht,,3,70a3bd,000000,
137925,DELIJN,36a,Hasselt - Genk,,3,f9c5b8,000000,
137931,DELIJN,79,Tongeren - Liège,,3,00a6e2,000000,
137932,DELIJN,922,Tongeren - Lauw,,3,ffffff,b59e6a,
137934,DELIJN,12,Genk - Hasselt,,3,fc95c5,000000,
137935,DELIJN,67,Essen - Kapellen - (Merksem),,3,f9c5b8,000000,
137940,DELIJN,X27,Maaseik - Genk,,3,fc95c5,000000,
137942,DELIJN,X19,Neerpelt - Hasselt,,3,ffcc00,000000,
137943,DELIJN,1,Sledderlo - Zwartberg,,3,8c2b87,ffffff,
137944,DELIJN,34,Hasselt - Beringen,,3,009cb4,000000,
137948,DELIJN,639,Maasmechelen - Lanaken,,3,ffffff,b59e6a,
137949,DELIJN,3,Hasselt Station - Rapertingen,,3,ef7d00,000000,
137950,DELIJN,3,Genk Station - Bokrijk,,3,c8d300,000000,
137951,DELIJN,276,Maaseik - Opglabbeek,,3,ffffff,b59e6a,
137958,DELIJN,5,Zwartberg - Genk-Zuid,,3,e6007e,ffffff,
137960,DELIJN,633,Stokkem - Maaseik,,3,ffffff,b59e6a,
137962,DELIJN,4,Termien - Genk Station,,3,00a6e2,000000,
137963,DELIJN,92,Heers - Sint-Truiden,,3,8c2b87,ffffff,
137964,DELIJN,623,Riemst - Tongeren,,3,ffffff,b59e6a,
137965,DELIJN,799,Tongeren - Nerem,,3,ffffff,b59e6a,
137969,DELIJN,1,Zwartberg - Sledderlo,,3,8c2b87,ffffff,
137974,DELIJN,80,Genk - Bree,,3,ef7d00,000000,
137976,DELIJN,51,Heusden - Hasselt,,3,4a5321,ffffff,
137978,DELIJN,5,Godsheide - Sint-Jansheide,,3,0056a4,ffffff,
137979,DELIJN,65,Merksem Zwaantjeslei - Kapellen,,3,c8d300,000000,
137980,DELIJN,2,Genk Station - Camerlo,,3,ef7d00,000000,
137981,DELIJN,36b,Hasselt - Genk,,3,f9c5b8,000000,
137983,DELIJN,5,Genk-Zuid - Zwartberg,,3,e6007e,ffffff,
137985,DELIJN,10,Tongeren - Genk,,3,15882e,ffffff,
137987,DELIJN,23,Sint-Truiden - Tongeren,,3,ffcc00,000000,
137988,DELIJN,621,Tongeren - Genoelselderen,,3,ffffff,b59e6a,
137989,DELIJN,69,Brecht Station Noorderkempen - Hoogstraten - Meers,,3,8c2b87,ffffff,
137990,DELIJN,20b,Hasselt - Lanaken,,3,70a3bd,000000,
137992,DELIJN,62,Sint-Job - Schoten - Antwerpen,,3,005460,ffffff,
137993,DELIJN,7,Zutendaal - Genk,,3,0056a4,ffffff,
137994,DELIJN,4,Kiewit - Alken,,3,15882e,ffffff,
137995,DELIJN,20a,Maastricht - Hasselt,,3,70a3bd,000000,
137997,DELIJN,38,Hasselt - Heers,,3,69c0ac,000000,
137998,DELIJN,4,Genk Station - Termien,,3,00a6e2,000000,
138994,DELIJN,439,Handelsschool - Turnhout - Hoogstraten - Meersel-D,,3,ffffff,b59e6a,
140449,DELIJN,674,scholen Essen - Kalmthout - Stabroek,,3,ffffff,b59e6a,
140450,DELIJN,379,scholen Brasschaat - Kapellen - Stabroek - Zandvli,,3,ffffff,b59e6a,
140455,DELIJN,212,Turnhout- Vosselaar - Tielen - Sint-Jozef Olen -He,,3,ffffff,b59e6a,
140459,DELIJN,49,Turnhout - Kasterlee - Geel,,3,c8d300,000000,
140463,DELIJN,473,Mol TISP - Dessel - Retie - Oud-Turnhout - Turnhou,,3,ffffff,b59e6a,
140464,DELIJN,675,Stabroek - Kalmthout - scholen Wuustwezel,,3,ffffff,b59e6a,
140466,DELIJN,69,Brecht Station Noorderkempen - Hoogstraten - Meers,,3,8c2b87,ffffff,
140477,DELIJN,709,scholen Stabroek - Zandvliet,,3,ffffff,b59e6a,
140482,DELIJN,45,Maastricht - Genk,,3,005460,ffffff,
140485,DELIJN,63,Maastricht - Maaseik,,3,ffcc00,000000,
140489,DELIJN,76,P+R Luchtbal - Kaai 210 CMB (- AOR),,3,a85e24,ffffff,
140492,DELIJN,454,Weelde Singel - Ravels - Turnhout,,3,ffffff,b59e6a,
140499,DELIJN,707,scholen Merksem - Stabroek - Zandvliet,,3,ffffff,b59e6a,
140502,DELIJN,433,Hoogstraten - Rijkevorsel - Beerse - Turnhout,,3,ffffff,b59e6a,
140503,DELIJN,43a,Reusel - Arendonk - Turnhout - Merksplas - Hoogstr,,3,ffcc00,000000,
140505,DELIJN,62,Sint-Job - Schoten - Antwerpen,,3,005460,ffffff,
140508,DELIJN,111,Geel - Larum - Onze-Lieve-Vrouw-Olen - Tielen - Vo,,3,ffffff,b59e6a,
140509,DELIJN,72,Putte - Kapellen - Ekeren - Antwerpen,,3,0056a4,ffffff,
140513,DELIJN,438,Hoogstraten - Vosselaar - Turnhout industrie,,3,ffffff,b59e6a,
140516,DELIJN,454,Turnhout - Ravels - Weelde Singel,,3,ffffff,b59e6a,
140523,DELIJN,73,P+R Luchtbal - Ekeren - Brasschaat,,3,4a5321,ffffff,
140527,DELIJN,674,Stabroek - Kalmthout - scholen Essen,,3,ffffff,b59e6a,
140536,DELIJN,47,Mol - Dessel - Retie - Oud-Turnhout - Turnhout,,3,8c2b87,ffffff,
140538,DELIJN,416,Snelbus Antwerpen - Wechelderzande - Turnhout,,3,ffffff,b59e6a,
140544,DELIJN,434,Hoogstraten - Merksplas - Beerse - Turnhout,,3,ffffff,b59e6a,
140546,DELIJN,48,Malle - Sint-Jozef - Rijkevorsel - Hoogstraten,,3,70a3bd,000000,
140548,DELIJN,448,scholen Essen - Wuustwezel - Brecht,,3,ffffff,b59e6a,
140550,DELIJN,380,Arendonk - Retie - Witgoor - Dessel - Geel,,3,ffffff,b59e6a,
140551,DELIJN,X71,Snelbus Putte - Stabroek - Antwerpen,,3,8c2b87,ffffff,
140552,DELIJN,413,Westmalle - Beerse - Vosselaar - Turnhout,,3,ffffff,b59e6a,
140555,DELIJN,456,Poppel - Eel - Ravels - Oud-Turnhout - Arendonk,,3,ffffff,b59e6a,
140556,DELIJN,65,Kapellen - Merksem Zwaantjeslei,,3,c8d300,000000,
140557,DELIJN,72,Antwerpen - Ekeren - Kapellen - Putte,,3,0056a4,ffffff,
140558,DELIJN,457,Weelde - Baarle - Hoogstraten,,3,ffffff,b59e6a,
140560,DELIJN,X64,Snelbus Wuustwezel - Antwerpen via E19,,3,e6007e,ffffff,
140561,DELIJN,32,Rooseveltplaats  - Berchem Station - Edegem,,3,ffcc00,000000,
140563,DELIJN,456,Arendonk - Oud-Turnhout - Ravels - Eel - Poppel,,3,ffffff,b59e6a,
140564,DELIJN,45,Tilburg - Poppel - Ravels - Oud-Turnhout - Turnhou,,3,ef7d00,000000,
140565,DELIJN,45,Turnhout - Oud-Turnhout - Ravels - Poppel - Tilbur,,3,ef7d00,000000,
140569,DELIJN,70,Zandvliet - Stabroek - Hoevenen - Antwerpen,,3,83d0f5,000000,
140572,DELIJN,X41,Snelbus Turnhout - Malle - Zoersel - Antwerpen,,3,e40521,ffffff,
140576,DELIJN,67,(Merksem) - Kapellen - Essen,,3,f9c5b8,000000,
140579,DELIJN,66,P+R Luchtbal - Ekeren - Schoten,,3,fc95c5,000000,
140580,DELIJN,604,Hoogstraten - Meersel-Dreef,,3,ffffff,b59e6a,
140584,DELIJN,461,Baarle - Zondereigen - Turnhout,,3,ffffff,b59e6a,
140585,DELIJN,70,Antwerpen - Hoevenen - Stabroek - Zandvliet,,3,83d0f5,000000,
140588,DELIJN,709,Zandvliet - scholen Stabroek,,3,ffffff,b59e6a,
140590,DELIJN,62,Antwerpen - Schoten - Sint-Job,,3,005460,ffffff,
140591,DELIJN,437,Turnhout - Merksplas Kolonie - Hoogstraten,,3,ffffff,b59e6a,
140593,DELIJN,45,Genk - Maastricht,,3,005460,ffffff,
140598,DELIJN,65,Merksem Zwaantjeslei - Kapellen,,3,c8d300,000000,
140600,DELIJN,461,Turnhout - Zondereigen - Baarle,,3,ffffff,b59e6a,
140605,DELIJN,46,Baarle - Turnhout,,3,4a5321,ffffff,
140608,DELIJN,32,Edegem - Berchem Station - Rooseveltplaats,,3,ffcc00,000000,
140610,DELIJN,718,scholen Stabroek - Antwerpen P+R Luchtbal,,3,ffffff,b59e6a,
140611,DELIJN,12,Genk - Hasselt,,3,fc95c5,000000,
140612,DELIJN,X70,Sneldienst Zandvliet - Antwerpen via A12,,3,c8d300,000000,
140616,DELIJN,708,scholen Ekeren - Stabroek - Zandvliet,,3,ffffff,b59e6a,
140618,DELIJN,707,Zandvliet - Stabroek - scholen Merksem,,3,ffffff,b59e6a,
140619,DELIJN,719,scholen Stabroek - Antwerpen Rooseveltplaats via A,,3,ffffff,b59e6a,
140622,DELIJN,60,Brecht - Antwerpen,,3,a85e24,ffffff,
140625,DELIJN,207,Hasselt - Bilzen,,3,ffffff,b59e6a,
140629,DELIJN,380,Geel - Dessel - Witgoor - Retie - Arendonk,,3,ffffff,b59e6a,
140635,DELIJN,719,Antwerpen Rooseveltplaats - scholen Stabroek via A,,3,ffffff,b59e6a,
140636,DELIJN,64,Antwerpen - Brasschaat - Wuustwezel - Loenhout,,3,ef7d00,000000,
140637,DELIJN,X70,Sneldienst Antwerpen - Zandvliet via A12,,3,c8d300,000000,
140641,DELIJN,X71,Snelbus Antwerpen - Stabroek - Putte,,3,8c2b87,ffffff,
140643,DELIJN,416,Snelbus Turnhout - Wechelderzande - Antwerpen,,3,ffffff,b59e6a,
140645,DELIJN,671,Zandvliet - Stabroek - scholen Kalmthout,,3,ffffff,b59e6a,
140646,DELIJN,X41,Snelbus Antwerpen - Zoersel - Malle - Turnhout,,3,e40521,ffffff,
140649,DELIJN,675,scholen Wuustwezel - Kalmthout - Stabroek,,3,ffffff,b59e6a,
140652,DELIJN,46,Turnhout - Baarle,,3,4a5321,ffffff,
140654,DELIJN,47,Turnhout - Oud-Turnhout - Retie - Dessel - Mol,,3,8c2b87,ffffff,
140661,DELIJN,43b,Arendonk - Turnhout - Merksplas - Rijkevorsel - Br,,3,ffcc00,000000,
140663,DELIJN,439,Meersel-Dreef - Hoogstraten - Turnhout - Handelssc,,3,ffffff,b59e6a,
140665,DELIJN,11,Geel station - Geel Thomas More,,3,a85e24,ffffff,
140669,DELIJN,439,Handelsschool - Turnhout - Hoogstraten - Meersel-D,,3,ffffff,b59e6a,
140670,DELIJN,459,Ravels - Weelde - Merksplas - Hoogstraten,,3,ffffff,b59e6a,
140675,DELIJN,63,Maaseik - Maastricht,,3,ffcc00,000000,
140677,DELIJN,66,Schoten - Ekeren - P+R Luchtbal,,3,fc95c5,000000,
140684,DELIJN,69,Meersel-Dreef - Hoogstraten - Brecht Station Noord,,3,8c2b87,ffffff,
140685,DELIJN,49,Geel - Kasterlee - Turnhout,,3,c8d300,000000,
140692,DELIJN,441,scholen Wuustwezel - Nieuwmoer - Wildert,,3,ffffff,b59e6a,
140694,DELIJN,457,Hoogstraten - Baarle - Weelde,,3,ffffff,b59e6a,
140697,DELIJN,391,Arendonk - Retie - Witgoor - Dessel - Mol,,3,ffffff,b59e6a,
140698,DELIJN,X64,Snelbus Antwerpen - Wuustwezel via E19,,3,e6007e,ffffff,
140701,DELIJN,76,(- AOR) Kaai 210 CMB - P+R Luchtbal,,3,a85e24,ffffff,
140716,DELIJN,718,Antwerpen P+R Luchtbal - scholen Stabroek,,3,ffffff,b59e6a,
140719,DELIJN,43a,Hoogstraten - Merksplas - Turnhout - Arendonk - Re,,3,ffcc00,000000,
140721,DELIJN,413,Turnhout - Vosselaar - Beerse - Westmalle,,3,ffffff,b59e6a,
140729,DELIJN,435,Turnhout industrie - Markt,,3,ffffff,b59e6a,
140731,DELIJN,434,Turnhout - Beerse - Merksplas - Hoogstraten,,3,ffffff,b59e6a,
140732,DELIJN,604,Meersel-Dreef - Hoogstraten,,3,ffffff,b59e6a,
140733,DELIJN,438,Turnhout industrie - Vosselaar - Hoogstraten,,3,ffffff,b59e6a,
140743,DELIJN,437,Hoogstraten - Merksplas Kolonie - Turnhout,,3,ffffff,b59e6a,
140744,DELIJN,671,scholen Kalmthout - Stabroek - Zandvliet,,3,ffffff,b59e6a,
140748,DELIJN,12,Hasselt - Genk,,3,fc95c5,000000,
140753,DELIJN,60,Antwerpen - Brecht,,3,a85e24,ffffff,
140754,DELIJN,21,Turnhout - Gierle - Lille - Vorselaar,,3,83d0f5,000000,
140755,DELIJN,455,Arendonk - Ravels - Weelde - Zondereigen,,3,ffffff,b59e6a,
140756,DELIJN,383,Europese school - Geel,,3,ffffff,b59e6a,
140757,DELIJN,708,Zandvliet - Stabroek - scholen Ekeren,,3,ffffff,b59e6a,
140765,DELIJN,48,Hoogstraten - Rijkevorsel - Sint-Jozef - Malle,,3,70a3bd,000000,
140767,DELIJN,211,Sint-Niklaas - Meerdonk - De Klinge,,3,ffffff,b59e6a,
140768,DELIJN,391,Arendonk - Retie - Witgoor - Dessel - Mol,,3,ffffff,b59e6a,
140769,DELIJN,433,Turnhout - Beerse - Rijkevorsel - Hoogstraten,,3,ffffff,b59e6a,
140772,DELIJN,379,Zandvliet - Stabroek - Kapellen - scholen Brasscha,,3,ffffff,b59e6a,
140778,DELIJN,21,Vorselaar - Lille - Gierle - Turnhout,,3,83d0f5,000000,
140779,DELIJN,458,Poppel - Weelde - Merksplas - Hoogstraten,,3,ffffff,b59e6a,
140781,DELIJN,64,Loenhout - Wuustwezel - Brasschaat - Antwerpen,,3,ef7d00,000000,
140783,DELIJN,458,Hoogstraten - Merksplas - Weelde - Poppel,,3,ffffff,b59e6a,
140784,DELIJN,455,Zondereigen - Weelde - Ravels - Arendonk,,3,ffffff,b59e6a,
140785,DELIJN,43b,Brecht - Rijkevorsel - Merksplas - Turnhout - Aren,,3,ffcc00,000000,
140788,DELIJN,73,Brasschaat - Ekeren - P+R Luchtbal,,3,4a5321,ffffff,
140789,DELIJN,642,Antwerpen - Maria ter Heide via Miksebaan,,3,ffffff,b59e6a,
140791,DELIJN,435,Turnhout Markt - Industrie,,3,ffffff,b59e6a,
141615,DELIJN,49,Brugge - B-Park - Zuienkerke - Wenduine,,3,70a3bd,000000,
141616,DELIJN,82,Lokeren - Sint-Niklaas - Haasdonk - Beveren - Antw,,3,ffcc00,000000,
141617,DELIJN,4,Genk Station - Termien,,3,00a6e2,000000,
141618,DELIJN,26,Maaseik - Leopoldsburg,,3,c8d300,000000,
141619,DELIJN,38,Heers - Hasselt,,3,69c0ac,000000,
141620,DELIJN,27,Maaseik - Genk,,3,83d0f5,000000,
141621,DELIJN,43,Sint-Niklaas - Stekene - Moerbeke Waas,,3,00a6e2,000000,
141622,DELIJN,93,Antwerpen L.O. - Temse - Hoogkameren - Sint-Niklaa,,3,a85e24,ffffff,
141623,DELIJN,42,Brugge - Dudzele - Westkapelle - Sluis - Oostburg ,,3,69c0ac,000000,
141624,DELIJN,36b,Hasselt - Genk,,3,f9c5b8,000000,
141625,DELIJN,26,Leopoldsburg - Maaseik,,3,c8d300,000000,
141626,DELIJN,433,Hulst - Kemzeke Paal - Sint-Niklaas,,3,ffffff,b59e6a,
141627,DELIJN,50,Sint-Truiden - Hasselt,,3,f9c5b8,000000,
141628,DELIJN,5,Sint-Jansheide - Godsheide,,3,0056a4,ffffff,
141629,DELIJN,62,Maastricht - Tongeren,,3,e40521,ffffff,
141630,DELIJN,79,Tongeren - Liège,,3,00a6e2,000000,
141631,DELIJN,906,Millen - Bilzen,,3,ffffff,b59e6a,
141632,DELIJN,10,Genk - Tongeren,,3,15882e,ffffff,
141633,DELIJN,36a,Hasselt - Genk,,3,f9c5b8,000000,
141634,DELIJN,29,Hasselt - Lommel,,3,83d0f5,000000,
141635,DELIJN,39,De Haan - Klemskerke - Stalhille - AZ Sint-Jan - B,,3,f9c5b8,000000,
141636,DELIJN,83,Kallo - Beveren,,3,70a3bd,000000,
141637,DELIJN,212,Sint-Niklaas - Belsele - Lokeren,,3,ffffff,b59e6a,
141638,DELIJN,432,Hellestraat - Stekene - Sint-Niklaas,,3,ffffff,b59e6a,
141639,DELIJN,63,Maastricht - Maaseik,,3,ffcc00,000000,
141640,DELIJN,3,Genk Station - Bokrijk,,3,c8d300,000000,
141641,DELIJN,85,Stekene- Vrasene - Beveren - Antw. L.O.,,3,fc95c5,000000,
141642,DELIJN,421,Brugge - Dudzele - Westkapelle - Knokke,,3,ffffff,b59e6a,
141643,DELIJN,821,Sint-Niklaas -Westakkers - Beveren- Antwerpen L.O.,,3,ffffff,b59e6a,
141644,DELIJN,431,Koewacht - Stekene - Sint-Niklaas,,3,ffffff,b59e6a,
141645,DELIJN,92,Heers - Sint-Truiden,,3,8c2b87,ffffff,
141646,DELIJN,821,Antwerpen L.O.- Beveren- Westakkers- Sint-Niklaas,,3,ffffff,b59e6a,
141647,DELIJN,623,Riemst - Tongeren,,3,ffffff,b59e6a,
141648,DELIJN,49,Wenduine - Zuienkerke - B-Park - Brugge,,3,70a3bd,000000,
141649,DELIJN,59,Brugge - Sijsele - Moerkerke,,3,005460,ffffff,
141650,DELIJN,36,Vuylstekelaan - IGLO,,3,ef7d00,000000,
141651,DELIJN,208,Bilzen - Vroenhoven,,3,ffffff,b59e6a,
141652,DELIJN,396,Voeren - Provinciale School,,3,ffffff,b59e6a,
141653,DELIJN,6,Hasselt Station - Gevangenis,,3,e6007e,ffffff,
141654,DELIJN,433,Sint-Niklaas - Kemzeke Paal - Hulst,,3,ffffff,b59e6a,
141655,DELIJN,84,Antwerpen L.O. - Beveren - Vrasene - Kieldrecht,,3,4a5321,ffffff,
141656,DELIJN,642,Maria ter Heide - Antwerpen via Miksebaan,,3,ffffff,b59e6a,
141657,DELIJN,106,Bilzen - Tongeren,,3,ffffff,b59e6a,
141658,DELIJN,4,Termien - Genk Station,,3,00a6e2,000000,
141659,DELIJN,7,Zutendaal - Genk,,3,0056a4,ffffff,
141660,DELIJN,3,Hasselt Station - Rapertingen,,3,ef7d00,000000,
141661,DELIJN,37,Wetteren - Zele - Waasmunster - Hamme,,3,15882e,ffffff,
141662,DELIJN,459,Hoogstraten - Merksplas - Weelde - Ravels,,3,ffffff,b59e6a,
141663,DELIJN,84,Kieldrecht - Vrasene - Beveren - Antwerpen L.O.,,3,4a5321,ffffff,
141664,DELIJN,48,Hasselt - Peer,,3,822a3a,ffffff,
141665,DELIJN,431,Sint-Niklaas - Stekene - Koewacht,,3,ffffff,b59e6a,
141666,DELIJN,41,Brugge - B-Park - Dudzele - Westkapelle - Knokke,,3,fc95c5,000000,
141667,DELIJN,63,Maaseik - Maastricht,,3,ffcc00,000000,
141668,DELIJN,93,Sint-Niklaas - Hoogkameren -Temse - Antwerpen L.O.,,3,a85e24,ffffff,
141669,DELIJN,45,Genk - Maastricht,,3,005460,ffffff,
141670,DELIJN,23,Sint-Truiden - Tongeren,,3,ffcc00,000000,
141671,DELIJN,49,Zele - Lokeren - Moerbeke Waas - Zelzate,,3,c8d300,000000,
141672,DELIJN,80,Bree - Genk,,3,ef7d00,000000,
141673,DELIJN,621,Genoelselderen - Tongeren,,3,ffffff,b59e6a,
141674,DELIJN,6,Ziekenhuis - Genk Station,,3,ffcc00,000000,
141675,DELIJN,2,Genk Station - Camerlo,,3,ef7d00,000000,
141676,DELIJN,51,Heusden - Hasselt,,3,4a5321,ffffff,
141677,DELIJN,45,Maastricht - Genk,,3,005460,ffffff,
141678,DELIJN,276,Maaseik - Opglabbeek,,3,ffffff,b59e6a,
141679,DELIJN,633,Stokkem - Maaseik,,3,ffffff,b59e6a,
141680,DELIJN,85,Antw. L.O. - Beveren - Vrasene - Stekene,,3,fc95c5,000000,
141681,DELIJN,3,Rapertingen - Hasselt Station,,3,ef7d00,000000,
141682,DELIJN,16,Neerpelt - Maaseik,,3,8c2b87,ffffff,
141683,DELIJN,62,Tongeren - Maastricht,,3,e40521,ffffff,
141684,DELIJN,16,Maaseik - Neerpelt,,3,8c2b87,ffffff,
141685,DELIJN,87,P+R Melsele - Burcht - Antwerpen L.O.,,3,69c0ac,000000,
141686,DELIJN,51,Hasselt - Heusden,,3,4a5321,ffffff,
141687,DELIJN,922,Lauw - Tongeren,,3,ffffff,b59e6a,
141688,DELIJN,X27,Maaseik - Genk,,3,fc95c5,000000,
141689,DELIJN,31,Genk - Beringen,,3,a85e24,ffffff,
141690,DELIJN,10,Tongeren - Genk,,3,15882e,ffffff,
141691,DELIJN,21,Meerdonk - De Klinge - Sint-Niklaas - Sinaai,,3,15882e,ffffff,
141692,DELIJN,271,Lokeren - Eksaarde - Sinaai - Sint-Niklaas,,3,ffffff,b59e6a,
